,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-04-13,SH600000,0.0023200642690789706,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260413_16,749fd42bf5744538bdd2b6473785db7c,0.089,,,
1,2026-04-13,SZ000596,-0.05654370039701462,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260413_14,1e867f507b604f5d90a70c0a5fa0a40b,0.09,,,
2,2026-04-13,SZ000568,-0.07092852890491486,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260413_14,1e867f507b604f5d90a70c0a5fa0a40b,0.09,,,
3,2026-04-13,SZ000538,-0.023229237645864487,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260413_14,1e867f507b604f5d90a70c0a5fa0a40b,0.09,,,
4,2026-04-13,SZ000425,-0.029097629711031914,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260413_14,1e867f507b604f5d90a70c0a5fa0a40b,0.09,,,
5,2026-04-13,SZ000408,0.0013919887132942677,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260413_14,1e867f507b604f5d90a70c0a5fa0a40b,0.09,,,
6,2026-04-13,SZ000338,-0.03830363601446152,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260413_14,1e867f507b604f5d90a70c0a5fa0a40b,0.09,,,
7,2026-04-13,SZ000617,0.01733795553445816,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260413_14,1e867f507b604f5d90a70c0a5fa0a40b,0.09,,,
8,2026-04-13,SZ000333,0.04275352507829666,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260413_14,1e867f507b604f5d90a70c0a5fa0a40b,0.09,,,
9,2026-04-13,SZ000166,0.03666459023952484,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260413_14,1e867f507b604f5d90a70c0a5fa0a40b,0.09,,,
10,2026-04-13,SZ000157,-0.034748680889606476,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260413_14,1e867f507b604f5d90a70c0a5fa0a40b,0.09,,,
11,2026-04-13,SZ000100,0.019968103617429733,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260413_14,1e867f507b604f5d90a70c0a5fa0a40b,0.09,,,
12,2026-04-13,SZ000063,-0.0648748129606247,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260413_14,1e867f507b604f5d90a70c0a5fa0a40b,0.09,,,
