,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH600919,0.0626334997073748,0.8666666666666667,0.001106143,0.06152735670963311,0.06152735670963311,SH600919,江苏银行,2026-04-10,0.37084776,0.3733843
1,1,SH601998,0.0534313577627728,1.0,0.010701537,0.04272982063050962,0.04272982063050962,SH601998,中信银行,2026-04-10,0.2672066,0.27064145
2,2,SH600887,0.0534097827413722,0.8666666666666667,0.0011563301,0.052253452632729624,0.052253452632729624,SH600887,伊利股份,2026-04-10,74.32296,75.124695
3,3,SZ002074,0.053099937423049,0.8666666666666667,0.0106140375,0.04248589990931609,0.04248589990931609,,,2026-04-10,3.7629972,3.8095355
4,4,SH600926,0.052368457050979,0.8666666666666667,0.0057649612,0.04660349580830322,0.04660349580830322,SH600926,杭州银行,2026-04-10,0.27577218,0.27782813
5,5,SH601916,0.0519196806033037,0.8,0.009756088,0.042163592346467764,0.042163592346467764,SH601916,浙商银行,2026-04-10,0.22991283,0.23206878
6,6,SH601668,0.0493205211907841,0.8666666666666667,0.010273933,0.03904658778013957,0.03904658778013957,SH601668,中国建筑,2026-04-10,0.65027076,0.658346
7,7,SH601919,0.0488243890526677,0.8666666666666667,0.0038759708,0.0449484182122136,0.0449484182122136,SH601919,中远海控,2026-04-10,0.32223925,0.32366946
8,8,SH601169,0.0484148806420414,0.8666666666666667,0.0071536303,0.04126125038538857,0.04126125038538857,SH601169,北京银行,2026-04-10,0.2544376,0.2571333
9,9,SH601166,0.047224085648214,0.8666666666666667,0.008104324,0.03911976130739369,0.03911976130739369,SH601166,兴业银行,2026-04-10,1.2717197,1.2819766
10,10,SZ000001,0.044088622057514,0.8666666666666667,0.009034872,0.03505375000246029,0.03505375000246029,,,2026-04-10,1.277243,1.2887845
11,11,SH600023,0.0419584456883102,0.9333333333333332,0.007299304,0.03465914167982631,0.03465914167982631,SH600023,浙能电力,2026-04-10,0.2779807,0.28153154
12,12,SH600018,0.0395304683986474,0.8666666666666667,0.0011848211,0.038345647269802184,0.038345647269802184,SH600018,上港集团,2026-04-10,0.9938159,0.99616826
13,13,SH601607,0.0392059915201994,0.8666666666666667,-0.0034796596,0.04268565107754193,0.04268565107754193,SH601607,上海医药,2026-04-10,1.1074835,1.1101509
14,14,SH601838,0.0385899323397724,0.8666666666666667,0.0032732487,0.03531668366728705,0.03531668366728705,SH601838,成都银行,2026-04-10,0.3418678,0.34608868
15,15,SH601328,0.0364545094671638,0.8,0.0075187683,0.028935741156616922,0.028935741156616922,SH601328,交通银行,2026-04-10,0.27648604,0.27862558
16,16,SH601186,0.0363140578540044,0.6666666666666666,0.0039138794,0.03240017845947315,0.03240017845947315,SH601186,中国铁建,2026-04-10,0.11124041,0.111790024
17,17,SH600015,0.0351010495087748,0.8,0.0068950653,0.028205984201157615,0.028205984201157615,SH600015,华夏银行,2026-04-10,5.446329,5.4839253
18,18,SH600036,0.0344864291597504,0.8666666666666667,0.0038385391,0.030647890036215243,0.030647890036215243,SH600036,招商银行,2026-04-10,14.416314,14.4900055
19,19,SH601766,0.0329946021265794,0.7333333333333333,0.001095295,0.03189930717418682,0.03189930717418682,SH601766,中国中车,2026-04-10,1.1241269,1.1301929
20,20,SH600941,0.0311968021100376,0.7333333333333333,-0.0011463761,0.03234317824300269,0.03234317824300269,SH600941,中国移动,2026-04-10,0.040984053,0.041122016
21,21,SH601825,0.0301246757924758,1.0,0.0057566166,0.024368059200068574,0.024368059200068574,SH601825,沪农商行,2026-04-10,0.14084138,0.14230971
22,22,SZ300498,0.0298885363896948,0.6666666666666666,0.025013685,0.004874851163254371,0.004874851163254371,,,2026-04-10,0.025736552,0.026641345
23,23,SH601818,0.0273808983069604,0.6666666666666666,0.003025651,0.02435524732887202,0.02435524732887202,SH601818,光大银行,2026-04-10,1.0224688,1.025451
24,24,SH601939,0.0269873198091717,0.7333333333333333,0.004301071,0.022686248642179514,0.022686248642179514,SH601939,建设银行,2026-04-10,0.79526937,0.80040383
