,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SZ300896,0.0841284644613451,1.0,-0.010002017,0.0941304814825243,0.0941304814825243,,,2026-04-09,0.0070378007,0.006991279
1,1,SH600919,0.0799229321073624,1.0,0.0027731657,0.07714976640454257,0.07714976640454257,SH600919,江苏银行,2026-04-09,0.36982578,0.37119082
2,2,SZ301236,0.0741243080799885,0.9090909090909092,0.0011248589,0.07299944922378733,0.07299944922378733,,,2026-04-09,0.05553753,0.056178544
3,3,SH601998,0.0739526055177295,1.0,-0.0023724437,0.07632504919372438,0.07632504919372438,SH601998,中信银行,2026-04-09,0.26782495,0.26753286
4,4,SZ002601,0.0649277062613668,0.9090909090909092,-0.011870623,0.0767983288962545,0.0767983288962545,,,2026-04-09,0.23362784,0.23309124
5,5,SH600160,0.0646277778365824,0.8181818181818182,-0.027306616,0.09193439414288733,0.09193439414288733,SH600160,巨化股份,2026-04-09,25.732725,25.732313
6,6,SH600926,0.0632931505256521,0.8181818181818182,0.0017769337,0.06151621685560815,0.06151621685560815,SH600926,杭州银行,2026-04-09,0.2752754,0.2760932
7,7,SH600362,0.0632410175590285,0.9090909090909092,0.01426661,0.04897440741345965,0.04897440741345965,SH600362,江西铜业,2026-04-09,7.0483165,7.181928
8,8,SZ300316,0.0626530239643649,0.6363636363636364,0.004026413,0.05862661100049771,0.05862661100049771,,,2026-04-09,3.2328877,3.2941782
9,9,SZ000630,0.0607909124876945,0.7272727272727273,0.022976756,0.03781415639180827,0.03781415639180827,,,2026-04-09,22.705332,23.301321
10,10,SH600893,0.059779230318859,0.6363636363636364,-0.00081145763,0.060590687952831165,0.060590687952831165,SH600893,航发动力,2026-04-09,6.645018,6.676844
11,11,SZ000001,0.058624404112889,0.9090909090909092,-0.0018090606,0.06043346468646688,0.06043346468646688,,,2026-04-09,1.2795651,1.2795506
12,12,SZ000002,0.0579277752431627,0.9090909090909092,0.005135536,0.05279223904931504,0.05279223904931504,,,2026-04-09,16.710073,16.838749
13,13,SH600050,0.057009223677802,0.8181818181818182,0.0,0.057009223677802,0.057009223677802,SH600050,中国联通,2026-04-09,1.8830565,1.887186
14,14,SH600372,0.0535647636693221,0.9090909090909092,0.004679799,0.04888496458942708,0.04888496458942708,SH600372,中航机载,2026-04-09,0.6620302,0.66924715
15,15,SH601166,0.0534111669972425,0.9090909090909092,-0.00592649,0.05933765682725959,0.05933765682725959,SH601166,兴业银行,2026-04-09,1.2792886,1.2786237
16,16,SH601169,0.0531200582483644,0.9090909090909092,0.0,0.0531200582483644,0.0531200582483644,SH601169,北京银行,2026-04-09,0.2544376,0.25490963
17,17,SH601668,0.0515636844331951,0.9090909090909092,-0.010169506,0.06173319050619315,0.06173319050619315,SH601668,中国建筑,2026-04-09,0.657024,0.65555745
18,18,SH601816,0.0513827285585708,0.9090909090909092,-0.003745377,0.055128105622322024,0.055128105622322024,SH601816,京沪高铁,2026-04-09,0.12568977,0.12576428
19,19,SH603799,0.0492811944941735,0.8181818181818182,0.016286016,0.03299517898361442,0.03299517898361442,SH603799,华友钴业,2026-04-09,8.522281,8.738829
20,20,SH600219,0.0480142005338629,0.7272727272727273,-0.012726903,0.060741103495593855,0.060741103495593855,SH600219,南山铝业,2026-04-09,3.247015,3.2372217
21,21,SZ002625,0.0459426067111331,0.7272727272727273,-0.0038449764,0.049787583136304,0.049787583136304,,,2026-04-09,4.790579,4.805397
22,22,SH600941,0.0458904334350717,0.8181818181818182,-0.003690064,0.04958049738847136,0.04958049738847136,SH600941,中国移动,2026-04-09,0.04113886,0.041058443
23,23,SH603501,0.045726961849132,0.9090909090909092,-0.0054112077,0.051138169525065835,0.051138169525065835,SH603501,豪威集团,2026-04-09,1.7664887,1.7747917
24,24,SH603986,0.043910887300989,0.9090909090909092,-0.011127472,0.055038359224817125,0.055038359224817125,SH603986,兆易创新,2026-04-09,7.5393863,7.6744933
25,25,SH601838,0.0434687754005317,0.8181818181818182,-0.011326849,0.054795624861133506,0.054795624861133506,SH601838,成都银行,2026-04-09,0.3457328,0.34682816
26,26,SH601658,0.0433479451870296,1.0,-0.00146842,0.04481636521571612,0.04481636521571612,SH601658,邮储银行,2026-04-09,0.29471245,0.29502648
27,27,SH600015,0.043304041870521,0.9090909090909092,0.0,0.043304041870521,0.043304041870521,SH600015,华夏银行,2026-04-09,5.446329,5.4538317
28,28,SH600018,0.0430045131679806,0.9090909090909092,-0.0011834502,0.044187963389995984,0.044187963389995984,SH600018,上港集团,2026-04-09,0.99418,0.9977991
29,29,SZ000768,0.0422655211308145,0.8181818181818182,0.018027067,0.024238453946366256,0.024238453946366256,,,2026-04-09,3.2761037,3.3821416
30,30,SH600887,0.0419013421343214,0.8181818181818182,-0.0068858266,0.048787168721998404,0.048787168721998404,SH600887,伊利股份,2026-04-09,74.83827,74.72378
31,31,SZ002493,0.0417842227712843,0.7272727272727273,-0.034830153,0.07661437575971813,0.07661437575971813,,,2026-04-09,0.77161026,0.77218866
32,32,SH600547,0.041704346066446,0.5454545454545454,-0.017417014,0.05912135971161812,0.05912135971161812,SH600547,山东黄金,2026-04-09,176.44057,175.42963
33,33,SH601298,0.041457255640693,0.7272727272727273,0.0025907755,0.03886648015088587,0.03886648015088587,SH601298,青岛港,2026-04-09,0.35201988,0.35343665
34,34,SH601901,0.0406242927210099,0.8181818181818182,0.0,0.0406242927210099,0.0406242927210099,SH601901,方正证券,2026-04-09,0.26109794,0.26293406
35,35,SH600600,0.0404316020490972,0.8181818181818182,-0.0018956065,0.04232720856688895,0.04232720856688895,SH600600,青岛啤酒,2026-04-09,2.7017474,2.6980016
36,36,SH601808,0.0403345396208551,0.6363636363636364,0.010813594,0.02952094575641418,0.02952094575641418,SH601808,中海油服,2026-04-09,0.014945945,0.015306937
37,37,SZ000895,0.0402507770119993,0.9090909090909092,0.020399451,0.01985132575620096,0.01985132575620096,,,2026-04-09,64.72137,66.45853
38,38,SH601607,0.0399697877306614,0.8181818181818182,-0.004670441,0.04464022888132668,0.04464022888132668,SH601607,上海医药,2026-04-09,1.1126896,1.1120224
39,39,SZ301269,0.0391414610175414,0.8181818181818182,-0.001414001,0.04055546200554799,0.04055546200554799,,,2026-04-09,0.015148702,0.015270773
40,40,SH601628,0.0389048940308536,0.7272727272727273,-0.0066902637,0.045595157779022545,0.045595157779022545,SH601628,中国人寿,2026-04-09,0.045118384,0.045028303
41,41,SH601088,0.0386166910636383,0.9090909090909092,-0.0012847781,0.03990146918177184,0.03990146918177184,SH601088,中国神华,2026-04-09,0.06962268,0.070104286
42,42,SH603993,0.0385549397185256,0.5454545454545454,-0.005297065,0.04385200449971456,0.04385200449971456,SH603993,洛阳钼业,2026-04-09,2.7748654,2.7849824
43,43,SH600036,0.038545405267825,0.9090909090909092,-0.005861759,0.04440716445361602,0.04440716445361602,SH600036,招商银行,2026-04-09,14.501257,14.482885
44,44,SH600690,0.0380445432852635,0.9090909090909092,-0.0067071915,0.04475173475254866,0.04475173475254866,SH600690,海尔智家,2026-04-09,19.624645,19.511772
45,45,SH600588,0.0380216724025995,0.7272727272727273,0.0049887896,0.03303288284418886,0.03303288284418886,SH600588,用友网络,2026-04-09,4.4588294,4.5070267
46,46,SH601939,0.0370830368665006,0.9090909090909092,0.008676767,0.028406269517257436,0.028406269517257436,SH601939,建设银行,2026-04-09,0.7884137,0.79612267
47,47,SZ000651,0.0370316850549391,0.9090909090909092,-0.004820466,0.04185215109650404,0.04185215109650404,,,2026-04-09,464.39886,463.65274
48,48,SH601916,0.0366004157574082,0.8181818181818182,-0.0024331212,0.039033536961784424,0.039033536961784424,SH601916,浙商银行,2026-04-09,0.23025782,0.2314663
49,49,SH600061,0.0355311855259983,0.6363636363636364,0.00716269,0.02836849536333961,0.02836849536333961,SH600061,国投资本,2026-04-09,5.305731,5.3817325
50,50,SH688111,0.0354640270616704,0.8181818181818182,-0.008690953,0.04415498031637011,0.04415498031637011,SH688111,金山办公,2026-04-09,0.015216626,0.015391618
51,51,SH601328,0.0345982935180662,0.9090909090909092,0.0070308447,0.027567448829650676,0.027567448829650676,SH601328,交通银行,2026-04-09,0.27464348,0.27648604
52,52,SZ002230,0.0329627941760572,0.9090909090909092,0.0029408932,0.030021901002839427,0.030021901002839427,,,2026-04-09,9.637133,9.693816
53,53,SZ000977,0.0328430741378477,0.2727272727272727,0.012426853,0.020416220957916058,0.020416220957916058,,,2026-04-09,3.3923943,3.5274642
54,54,SZ002714,0.0324653313582664,0.7272727272727273,0.02696681,0.005498521131825973,0.005498521131825973,,,2026-04-09,14.115601,14.604507
55,55,SZ300759,0.0324026142526372,0.5454545454545454,-0.014197111,0.04659972538239794,0.04659972538239794,,,2026-04-09,1.3906691,1.3967751
56,56,SH601919,0.0323042660579622,0.5454545454545454,-0.0071467757,0.039451041780465865,0.039451041780465865,SH601919,中远海控,2026-04-09,0.32452938,0.32458824
57,57,SH601319,0.0320605593563266,0.8181818181818182,-0.0067567825,0.038817341888064884,0.038817341888064884,SH601319,中国人保,2026-04-09,0.45687452,0.4543751
58,58,SZ302132,0.0320587088163964,0.9090909090909092,0.029598117,0.002460591941701576,0.002460591941701576,,,2026-04-09,0.5321422,0.55447346
59,59,SH600460,0.0319001751038032,0.8181818181818182,0.0,0.0319001751038032,0.0319001751038032,SH600460,士兰微,2026-04-09,13.301493,13.386566
60,60,SH601186,0.0317680082905521,0.7272727272727273,-0.008729398,0.04049740654113193,0.04049740654113193,SH601186,中国铁建,2026-04-09,0.11223652,0.11188249
61,61,SH688187,0.0314795986781332,0.9090909090909092,-0.023276925,0.0547565237651083,0.0547565237651083,SH688187,时代电气,2026-04-09,0.017849358,0.017715067
62,62,SH600760,0.0308241141657202,0.5454545454545454,0.06074369,-0.02991957537132814,0.02991957537132814,SH600760,中航沈飞,2026-04-09,5.6308427,6.0306025
63,63,SH601336,0.0301273187831025,0.8181818181818182,-0.015942037,0.0460693558886628,0.0460693558886628,SH601336,新华保险,2026-04-09,0.15729731,0.15569046
64,64,SH601009,0.0296930579913548,0.8181818181818182,-0.00090432167,0.030597379661887025,0.030597379661887025,SH601009,南京银行,2026-04-09,1.5311207,1.5325619
65,65,SZ002304,0.0293586612048311,0.7272727272727273,-0.0029952526,0.032353913814084034,0.032353913814084034,,,2026-04-09,0.16572669,0.16529436
66,66,SH600489,0.0289251550943374,0.5454545454545454,-0.017507732,0.046432887008857664,0.046432887008857664,SH600489,中金黄金,2026-04-09,62.450153,62.244877
67,67,SZ300498,0.0287083390372627,0.8181818181818182,0.01876235,0.009945988954865238,0.009945988954865238,,,2026-04-09,0.025263205,0.026088687
68,68,SZ000333,0.0286263270849488,0.8181818181818182,-0.008237243,0.03686356978361824,0.03686356978361824,,,2026-04-09,1.3623731,1.3634642
69,69,SZ002352,0.0282400429528937,0.8181818181818182,-0.01015842,0.038398462561963526,0.038398462561963526,,,2026-04-09,0.510434,0.50881004
70,70,SH601059,0.0279093948642709,0.9090909090909092,0.0046948195,0.02321457541389248,0.02321457541389248,SH601059,信达证券,2026-04-09,0.12224249,0.12309974
71,71,SH601825,0.0279026964416083,1.0,-0.0032786727,0.031181369136768212,0.031181369136768212,SH601825,沪农商行,2026-04-09,0.14130719,0.1419165
72,72,SH601988,0.0277195004719021,0.7272727272727273,0.006849289,0.02087021153147241,0.02087021153147241,SH601988,中国银行,2026-04-09,2.6265087,2.6438937
73,73,SZ002415,0.0269970113562073,0.7272727272727273,0.0296458,-0.0026487892343078356,0.0026487892343078356,,,2026-04-09,2.679781,2.760076
74,74,SH600515,0.0265268067574134,0.8181818181818182,0.0025252104,0.0240015963768592,0.0240015963768592,SH600515,海南机场,2026-04-09,0.22725359,0.22902682
75,75,SH601868,0.0263281277486152,0.8181818181818182,0.0066666603,0.01966146743977731,0.01966146743977731,SH601868,中国能建,2026-04-09,0.4175729,0.42167437
