,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH600919,0.0710534265891884,1.0,-0.0065933466,0.07764677318495256,0.07764677318495256,SH600919,江苏银行,2026-04-07,0.37336913,0.37496448
1,1,SH600926,0.0606354889394632,1.0,0.007619977,0.053015511942087715,0.053015511942087715,SH600926,杭州银行,2026-04-07,0.27279142,0.2772695
2,2,SH601169,0.0597244800672901,1.0,-0.010780573,0.07050505295852545,0.07050505295852545,SH601169,北京银行,2026-04-07,0.25764742,0.25728393
3,3,SZ000538,0.0568338706406279,1.0,-0.0150209665,0.07185483717047408,0.07185483717047408,,,2026-04-07,74.5523,74.484924
4,4,SH601658,0.0558787718843816,1.0,-0.0058138967,0.06169266854041798,0.06169266854041798,SH601658,邮储银行,2026-04-07,0.29782405,0.29848984
5,5,SH600600,0.0549627501489739,1.0,-0.014315903,0.06927865333577199,0.06927865333577199,SH600600,青岛啤酒,2026-04-07,2.7480543,2.7417026
6,6,SZ000001,0.0544186540177645,1.0,-0.010695517,0.06511417108090536,0.06511417108090536,,,2026-04-07,1.2945553,1.2945544
7,7,SH601166,0.0538669030256375,1.0,-0.009593427,0.0634603302068814,0.0634603302068814,SH601166,兴业银行,2026-04-07,1.2966204,1.2965975
8,8,SH601607,0.0533105549791257,0.9333333333333332,-0.011562467,0.06487302160052463,0.06487302160052463,SH601607,上海医药,2026-04-07,1.1210766,1.1236812
9,9,SH601838,0.0500486155276709,1.0,-0.002039194,0.05208780963472656,0.05208780963472656,SH601838,成都银行,2026-04-07,0.34291542,0.3444931
10,10,SH601816,0.0495238725629037,1.0,-0.016423404,0.06594727677967005,0.06594727677967005,SH601816,京沪高铁,2026-04-07,0.12897931,0.12906457
11,11,SH600887,0.0493392825164954,1.0,-0.012101531,0.06144081354524296,0.06144081354524296,SH600887,伊利股份,2026-04-07,75.69754,75.4687
12,12,SH601009,0.0489113824833071,1.0,-0.01262784,0.06153922252542136,0.06153922252542136,SH601009,南京银行,2026-04-07,1.56645,1.5661865
13,13,SH601668,0.0453211477563953,1.0,-0.013400316,0.05872146399479862,0.05872146399479862,SH601668,中国建筑,2026-04-07,0.66468257,0.66273296
14,14,SH601328,0.0445483355688396,1.0,-0.010111749,0.054660084741050295,0.054660084741050295,SH601328,交通银行,2026-04-07,0.2791129,0.27952725
15,15,SH601988,0.0420920029374673,0.8666666666666667,-0.0087659955,0.050857998439939225,0.050857998439939225,SH601988,中国银行,2026-04-07,2.6674237,2.6810663
16,16,SH600036,0.0418629604041875,1.0,-0.009071469,0.0509344297111333,0.0509344297111333,SH600036,招商银行,2026-04-07,14.653126,14.61658
17,17,SZ000333,0.0407054755738203,0.9333333333333332,-0.0027496815,0.04345515704659862,0.04345515704659862,,,2026-04-07,1.3681111,1.3732467
18,18,SH601766,0.0390905085759234,1.0,-0.0184381,0.05752860939074274,0.05752860939074274,SH601766,中国中车,2026-04-07,1.135463,1.1278629
19,19,SH600018,0.0383694609837828,0.9333333333333332,-0.009356737,0.04772619812062362,0.04772619812062362,SH600018,上港集团,2026-04-07,1.0057807,1.0048572
20,20,SZ002352,0.0382879055081835,0.9333333333333332,-0.011046648,0.049334553533696195,0.049334553533696195,,,2026-04-07,0.51862377,0.5185087
21,21,SH600999,0.0367296091151061,0.8666666666666667,-0.020022929,0.0567525378298583,0.0567525378298583,SH600999,招商证券,2026-04-07,0.068089776,0.06750579
22,22,SH601825,0.0359993647811169,0.9333333333333332,-0.0066279173,0.042627282070850786,0.042627282070850786,SH601825,沪农商行,2026-04-07,0.13983168,0.1408975
23,23,SH601998,0.0357839394969222,0.9333333333333332,-0.008787394,0.04457133306686849,0.04457133306686849,SH601998,中信银行,2026-04-07,0.2712346,0.2736449
24,24,SH601939,0.0353130895469703,1.0,-0.0030171871,0.038330276665500575,0.038330276665500575,SH601939,建设银行,2026-04-07,0.79355544,0.7947413
25,25,SZ002142,0.0352506651542379,1.0,-0.016430318,0.0516809835097982,0.0516809835097982,,,2026-04-07,0.38007075,0.3792557
26,26,SZ000651,0.0349867171247849,1.0,-0.012698531,0.04768524827560277,0.04768524827560277,,,2026-04-07,470.11975,469.8709
27,27,SH601916,0.0331859451485669,0.6666666666666666,-0.0024271607,0.035613105888465585,0.035613105888465585,SH601916,浙商银行,2026-04-07,0.23060323,0.2310331
28,28,SH600061,0.0323198889658347,0.8,-0.02448988,0.056809768573989,0.056809768573989,SH600061,国投资本,2026-04-07,5.3198686,5.28927
29,29,SH601229,0.0322171373767405,0.8666666666666667,-0.011481643,0.043698780099823996,0.043698780099823996,SH601229,上海银行,2026-04-07,0.21000709,0.21101093
30,30,SH600900,0.0315913260008718,0.9333333333333332,-0.0071442723,0.038735598328294894,0.038735598328294894,SH600900,长江电力,2026-04-07,10.0049925,10.005073
31,31,SH601006,0.0314766225840109,1.0,-0.009420276,0.040896898272182285,0.040896898272182285,SH601006,大秦铁路,2026-04-07,1.197318,1.1977006
32,32,SZ000166,0.0309366497741045,0.8,-0.021361828,0.052298477624446296,0.052298477624446296,,,2026-04-07,0.030652095,0.03044162
33,33,SH601633,0.030781281565604,0.9333333333333332,-0.014744639,0.04552592096227148,0.04552592096227148,SH601633,长城汽车,2026-04-07,2.3587267,2.3509166
34,34,SZ002252,0.0299401955586309,0.8,-0.018852293,0.04879248904999443,0.04879248904999443,,,2026-04-07,8.402482,8.40275
35,35,SH600941,0.029635454168645,0.9333333333333332,-0.00369066,0.03332611416849241,0.03332611416849241,SH600941,中国移动,2026-04-07,0.041128777,0.041039616
36,36,SH601186,0.0281737346913579,0.7333333333333333,-0.009633958,0.03780769303104906,0.03780769303104906,SH601186,中国铁建,2026-04-07,0.112957776,0.11254669
37,37,SZ000895,0.0281297977574237,0.8666666666666667,-0.0021610856,0.03029088336304504,0.03029088336304504,,,2026-04-07,64.32765,64.79087
38,38,SZ002415,0.0278824889180064,0.8666666666666667,-0.0038750768,0.031757565688788875,0.031757565688788875,,,2026-04-07,2.6096277,2.607995
39,39,SH601059,0.0276518199912037,0.7333333333333333,-0.00946188,0.037113699721428306,0.037113699721428306,SH601059,信达证券,2026-04-07,0.12132153,0.12076936
40,40,SH600085,0.0268247935205865,0.7333333333333333,-0.016026258,0.042851051989214434,0.042851051989214434,SH600085,同仁堂,2026-04-07,6.9258766,6.911068
41,41,SH600161,0.0266957434143447,0.8,-0.015280485,0.04197622856754294,0.04197622856754294,SH600161,天坛生物,2026-04-07,6.457726,6.4664707
42,42,SH601077,0.0260694508384428,0.9333333333333332,-0.001912117,0.02798156784283733,0.02798156784283733,SH601077,渝农商行,2026-04-07,0.17406493,0.17557615
43,43,SH601818,0.0249576882704378,0.8,-0.008995473,0.03395316165529498,0.03395316165529498,SH601818,光大银行,2026-04-07,1.0314155,1.0320845
44,44,SH600918,0.0248725120550424,0.8,-0.0221169,0.046989411545398846,0.046989411545398846,SH600918,中泰证券,2026-04-07,0.16443615,0.16280122
45,45,SH601456,0.0247177222780155,0.7333333333333333,-0.015608728,0.040326450209991815,0.040326450209991815,SH601456,国联民生,2026-04-07,0.26627657,0.26486862
46,46,SH600015,0.0233169530914191,0.8666666666666667,-0.013492942,0.03680989494780337,0.03680989494780337,SH600015,华夏银行,2026-04-07,5.5661516,5.573474
47,47,SZ000858,0.022572463015746,0.8666666666666667,-0.015260279,0.03783274219436539,0.03783274219436539,,,2026-04-07,19.94297,19.847282
48,48,SH601995,0.0195163567941018,0.7333333333333333,-0.013581276,0.0330976327340432,0.0330976327340432,SH601995,中金公司,2026-04-07,0.024525609,0.024470571
49,49,SH600436,0.0192329982932456,0.8,-0.0125705,0.03180349866708593,0.03180349866708593,SH600436,片仔癀,2026-04-07,27.788904,27.772211
50,50,SH603288,0.0190005736794767,0.6666666666666666,0.0,0.0190005736794767,0.0190005736794767,SH603288,海天味业,2026-04-07,0.71983945,0.728411
51,51,SH601398,0.0172653151953433,0.9333333333333332,0.001642108,0.015623207231781289,0.015623207231781289,SH601398,工商银行,2026-04-07,4.2385597,4.258277
52,52,SH603195,0.0157008514241575,0.7333333333333333,-0.013835788,0.029536639197289823,0.029536639197289823,SH603195,公牛集团,2026-04-07,0.06704523,0.067180514
53,53,SH600519,0.0143502679943098,0.9333333333333332,-0.0030920506,0.017442318546677965,0.017442318546677965,SH600519,贵州茅台,2026-04-07,82.6954,82.695404
54,54,SH600741,0.0134415075912412,0.6,0.022883177,-0.009441669212347667,0.009441669212347667,SH600741,华域汽车,2026-04-07,25.81585,26.406532
55,55,SH600660,0.0122484228620032,0.6666666666666666,-0.0063744783,0.018622901202152126,0.018622901202152126,SH600660,福耀玻璃,2026-04-07,206.71678,209.03116
56,56,SH601919,0.0118557422185931,0.7333333333333333,0.0,0.0118557422185931,0.0118557422185931,SH601919,中远海控,2026-04-07,0.32452938,0.32495642
57,57,SH601728,0.0115032315560364,0.6666666666666666,-0.008547008,0.02005023959360354,0.02005023959360354,SH601728,中国电信,2026-04-07,0.22798866,0.22763556
58,58,SH600039,0.0078858965768216,0.4666666666666667,-0.027857363,0.03574325980085114,0.03574325980085114,SH600039,四川路桥,2026-04-07,24.486671,24.564339
59,59,SZ000708,0.0057432638360502,0.4666666666666667,0.014312983,-0.008569718723153902,0.008569718723153902,,,2026-04-07,6.025053,6.1975117
60,60,SH601618,0.0032063398870373,0.6,-0.017857194,0.02106353383387568,0.02106353383387568,SH601618,中国中冶,2026-04-07,0.105644345,0.10501615
61,61,SZ000876,0.0030982267465407,0.4666666666666667,-0.010676384,0.013774610718708669,0.013774610718708669,,,2026-04-07,10.705669,10.680022
62,62,SH600023,0.0007577166676407,0.4,-0.005474448,0.006232164871681227,0.006232164871681227,SH600023,浙能电力,2026-04-07,0.2779807,0.27848792
