,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SZ000630,0.0919808055711953,0.8823529411764706,0.012196541,0.07978426473867577,0.07978426473867577,,,2026-04-02,21.436909,21.810698
1,1,SH601169,0.0786781391969964,0.9411764705882352,-0.008955181,0.08763331984198541,0.08763331984198541,SH601169,北京银行,2026-04-02,0.2566756,0.25679785
2,2,SZ002601,0.0735332234102075,0.8823529411764706,0.019283295,0.05424992873247313,0.05424992873247313,,,2026-04-02,0.22558968,0.23046632
3,3,SH603799,0.0714483310856907,0.9411764705882352,0.007963061,0.06348526975298806,0.06348526975298806,SH603799,华友钴业,2026-04-02,7.966073,8.126227
4,4,SH600489,0.0707234368685209,0.8823529411764706,-0.016134918,0.08685835460457436,0.08685835460457436,SH600489,中金黄金,2026-04-02,60.76475,61.12692
5,5,SH600362,0.0665553805589236,1.0,0.009026408,0.057528972363427994,0.057528972363427994,SH600362,江西铜业,2026-04-02,6.664718,6.766206
6,6,SH688082,0.0653164068618513,0.8823529411764706,0.007817388,0.057499019280979724,0.057499019280979724,SH688082,盛美上海,2026-04-02,0.008569986,0.008738323
7,7,SH601018,0.0647851833611345,0.8823529411764706,-0.01252234,0.07730752318199631,0.07730752318199631,SH601018,宁波港,2026-04-02,0.6144892,0.6160405
8,8,SH601816,0.0621987570776774,1.0,-0.0055046678,0.06770342483661905,0.06770342483661905,SH601816,京沪高铁,2026-04-02,0.12832884,0.12844145
9,9,SH603993,0.0621694103408432,0.9411764705882352,0.004648328,0.05752108251338959,0.05752108251338959,SH603993,洛阳钼业,2026-04-02,2.5637238,2.589023
10,10,SH600919,0.0616457527773728,1.0,-0.0016593337,0.0633050864832749,0.0633050864832749,SH600919,江苏银行,2026-04-02,0.37084776,0.37201914
11,11,SH600570,0.0612115205074671,0.7647058823529411,0.006345868,0.05486565239681036,0.05486565239681036,SH600570,恒生电子,2026-04-02,129.42337,131.93906
12,12,SH601166,0.0607666756520242,1.0,-0.008538365,0.06930504101609891,0.06930504101609891,SH601166,兴业银行,2026-04-02,1.2902769,1.2972387
13,13,SH600372,0.0606776257796474,0.8823529411764706,0.0015090704,0.05916855538322406,0.05916855538322406,SH600372,中航机载,2026-04-02,0.6484069,0.6529142
14,14,SH600887,0.0604261843866318,0.9411764705882352,0.00075638294,0.05966980144443209,0.05966980144443209,SH600887,伊利股份,2026-04-02,75.32555,75.63991
15,15,SZ002050,0.0593438541674449,0.9411764705882352,-0.003109157,0.0624530112528636,0.0624530112528636,,,2026-04-02,141.36797,142.547
16,16,SZ002493,0.059198827951816,0.9411764705882352,0.050684333,0.008514495104220782,0.008514495104220782,,,2026-04-02,0.72214943,0.77154475
17,17,SH601668,0.0587831080338047,0.8823529411764706,-0.005897224,0.06468033198323708,0.06468033198323708,SH601668,中国建筑,2026-04-02,0.6608533,0.662312
18,18,SH601328,0.0586741405474641,1.0,-0.0110526085,0.06972674903745434,0.06972674903745434,SH601328,交通银行,2026-04-02,0.28212035,0.28315216
19,19,SH600018,0.0573269955816712,0.8823529411764706,-0.0058892965,0.06321629211334845,0.06321629211334845,SH600018,上港集团,2026-04-02,0.99961615,1.0037739
20,20,SZ002049,0.0570252384963783,0.5882352941176471,0.010170341,0.046854897958353396,0.046854897958353396,,,2026-04-02,52.342228,53.350468
21,21,SH600547,0.056662027610076,0.8235294117647058,-0.012187302,0.06884932972265534,0.06884932972265534,SH600547,山东黄金,2026-04-02,176.39447,176.00117
22,22,SH601868,0.0561424773605786,0.5882352941176471,0.0067340136,0.049408463803144516,0.049408463803144516,SH601868,中国能建,2026-04-02,0.41361704,0.42211694
23,23,SH600115,0.0555666589734102,0.8823529411764706,-0.011764765,0.0673314237591768,0.0673314237591768,SH600115,中国东航,2026-04-02,0.51835924,0.51703614
24,24,SH601658,0.0553813991397112,0.8823529411764706,-0.010043085,0.06542448376114064,0.06542448376114064,SH601658,邮储银行,2026-04-02,0.3014879,0.30131897
25,25,SH600036,0.055165701629774,0.9411764705882352,-0.010375023,0.06554072451795759,0.06554072451795759,SH600036,招商银行,2026-04-02,14.571329,14.6462145
26,26,SH600926,0.0546248573480635,0.9411764705882352,-0.0024824739,0.057107331198313745,0.057107331198313745,SH600926,杭州银行,2026-04-02,0.27092656,0.27279085
27,27,SZ300896,0.0543063837532352,0.7647058823529411,0.006048918,0.04825746598284946,0.04825746598284946,,,2026-04-02,0.006883335,0.0069451854
28,28,SZ301269,0.0532283938955713,0.8235294117647058,-0.0015731454,0.05480153928512819,0.05480153928512819,,,2026-04-02,0.014752251,0.014967544
29,29,SH603893,0.0525867492809623,0.7058823529411765,-0.007990062,0.060576811517748186,0.060576811517748186,SH603893,瑞芯微,2026-04-02,0.8176798,0.8316968
