,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH601169,0.0786781391969964,0.9411764705882352,-0.008955181,0.08763331984198541,0.08763331984198541,SH601169,北京银行,2026-04-02,0.2566756,0.25679785
1,1,SH601816,0.0621987570776774,1.0,-0.0055046678,0.06770342483661905,0.06770342483661905,SH601816,京沪高铁,2026-04-02,0.12832884,0.12844145
2,2,SH600919,0.0616457527773728,1.0,-0.0016593337,0.0633050864832749,0.0633050864832749,SH600919,江苏银行,2026-04-02,0.37084776,0.37201914
3,3,SH601166,0.0607666756520242,1.0,-0.008538365,0.06930504101609891,0.06930504101609891,SH601166,兴业银行,2026-04-02,1.2902769,1.2972387
4,4,SH600887,0.0604261843866318,0.9411764705882352,0.00075638294,0.05966980144443209,0.05966980144443209,SH600887,伊利股份,2026-04-02,75.32555,75.63991
5,5,SH601668,0.0587831080338047,0.8823529411764706,-0.005897224,0.06468033198323708,0.06468033198323708,SH601668,中国建筑,2026-04-02,0.6608533,0.662312
6,6,SH601328,0.0586741405474641,1.0,-0.0110526085,0.06972674903745434,0.06972674903745434,SH601328,交通银行,2026-04-02,0.28212035,0.28315216
7,7,SH600018,0.0573269955816712,0.8823529411764706,-0.0058892965,0.06321629211334845,0.06321629211334845,SH600018,上港集团,2026-04-02,0.99961615,1.0037739
8,8,SH601658,0.0553813991397112,0.8823529411764706,-0.010043085,0.06542448376114064,0.06542448376114064,SH601658,邮储银行,2026-04-02,0.3014879,0.30131897
9,9,SH600036,0.055165701629774,0.9411764705882352,-0.010375023,0.06554072451795759,0.06554072451795759,SH600036,招商银行,2026-04-02,14.571329,14.6462145
10,10,SH600926,0.0546248573480635,0.9411764705882352,-0.0024824739,0.057107331198313745,0.057107331198313745,SH600926,杭州银行,2026-04-02,0.27092656,0.27279085
11,11,SH600061,0.049983665792275,0.8235294117647058,0.0015053749,0.048478290883827733,0.048478290883827733,SH600061,国投资本,2026-04-02,5.1519465,5.1904583
12,12,SH601229,0.0496036408570109,0.8823529411764706,-0.017320693,0.06692433339622599,0.06692433339622599,SH601229,上海银行,2026-04-02,0.21209712,0.21251711
13,13,SH601009,0.048902497344852,0.9411764705882352,-0.0026544929,0.05155699019992402,0.05155699019992402,SH601009,南京银行,2026-04-02,1.5646887,1.5802393
14,14,SH601838,0.0481741405433768,1.0,-0.0012325048,0.049406645388042326,0.049406645388042326,SH601838,成都银行,2026-04-02,0.34045908,0.34219873
15,15,SZ000001,0.046920119907205,0.7647058823529411,-0.008092165,0.055012284900491135,0.055012284900491135,,,2026-04-02,1.2830137,1.285325
16,16,SZ002415,0.0456678212927399,0.8823529411764706,-0.0023164153,0.047984236602645905,0.047984236602645905,,,2026-04-02,2.5581384,2.577556
17,17,SH600900,0.0452063742972211,0.9411764705882352,-0.008199155,0.05340552962787906,0.05340552962787906,SH600900,长江电力,2026-04-02,10.049171,10.068813
18,18,SZ000651,0.0447339980471151,0.8823529411764706,-0.0037356615,0.04846965955376793,0.04846965955376793,,,2026-04-02,466.0155,466.51355
19,19,SH601006,0.0444686995006607,1.0,-0.005818188,0.050286887691120906,0.050286887691120906,SH601006,大秦铁路,2026-04-02,1.1932292,1.1931118
20,20,SH603195,0.0417923359249799,0.8823529411764706,-0.004606962,0.04639929812895939,0.04639929812895939,SH603195,公牛集团,2026-04-02,0.065764785,0.06600278
21,21,SH601607,0.0412510566023339,0.7647058823529411,-0.0017688274,0.04301988404068839,0.04301988404068839,SH601607,上海医药,2026-04-02,1.1224658,1.1256276
22,22,SZ000538,0.0411131552501576,0.7058823529411765,-0.009745181,0.05085833585699964,0.05085833585699964,,,2026-04-02,75.24531,75.24472
23,23,SH600600,0.0408715136776702,0.8823529411764706,-0.0015329123,0.0424044259320037,0.0424044259320037,SH600600,青岛啤酒,2026-04-02,2.7334487,2.748459
24,24,SH601939,0.0397471211829429,1.0,-0.020042658,0.05978977903511575,0.05978977903511575,SH601939,建设银行,2026-04-02,0.8021251,0.8024036
25,25,SH601766,0.0380476619230922,0.8823529411764706,-0.006593466,0.044641127728145914,0.044641127728145914,SH601766,中国中车,2026-04-02,1.1203482,1.1254156
26,26,SZ002142,0.0374685915022826,0.8823529411764706,0.007961154,0.029507437518212776,0.029507437518212776,,,2026-04-02,0.37320402,0.37691075
27,27,SH600161,0.0374415931612873,0.7647058823529411,-0.0047361255,0.04217771863049506,0.04217771863049506,SH600161,天坛生物,2026-04-02,6.3678346,6.384806
28,28,SH600519,0.0346086110256871,0.9411764705882352,-0.013685465,0.04829407588469589,0.04829407588469589,SH600519,贵州茅台,2026-04-02,82.41203,82.97641
29,29,SH600999,0.0341007337362283,0.8235294117647058,0.0,0.0341007337362283,0.0341007337362283,SH600999,招商证券,2026-04-02,0.06662523,0.066967994
30,30,SZ000895,0.0315991310438724,0.8823529411764706,-0.013970554,0.045569684918841884,0.045569684918841884,,,2026-04-02,64.65265,64.62987
31,31,SH601398,0.0313273787581325,0.9411764705882352,-0.0133545995,0.04468197823399309,0.04468197823399309,SH601398,工商银行,2026-04-02,4.3431287,4.354522
32,32,SZ002252,0.0305480676027654,0.7647058823529411,-0.008651972,0.039200039419782,0.039200039419782,,,2026-04-02,8.316044,8.330685
33,33,SH600015,0.0304170675473636,0.7058823529411765,-0.006764114,0.03718118145040926,0.03718118145040926,SH600015,华夏银行,2026-04-02,5.5520825,5.544497
34,34,SZ001965,0.0300257119182964,1.0,-0.028806627,0.05883233871501881,0.05883233871501881,,,2026-04-02,0.12368176,0.12306382
35,35,SH600377,0.0295214861175242,0.8823529411764706,-0.01364702,0.04316850598065286,0.04316850598065286,SH600377,宁沪高速,2026-04-02,2.8064384,2.821071
36,36,SH600941,0.0293707044291425,0.8823529411764706,0.0038177967,0.02555290772198918,0.02555290772198918,SH600941,中国移动,2026-04-02,0.040707532,0.040926453
37,37,SH601059,0.0279616128299618,0.8235294117647058,-0.008428693,0.03639030564764979,0.03639030564764979,SH601059,信达证券,2026-04-02,0.119196236,0.11944027
38,38,SH601995,0.0273620955933168,0.7647058823529411,-0.0048338175,0.03219591307531143,0.03219591307531143,SH601995,中金公司,2026-04-02,0.023969404,0.023998579
