,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-04-17,SH600000,3.374950568600673e-06,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260417_16,6414302d46b94cb39d2bf7e5c6ab1753,0.083,,,
1,2026-04-17,SZ000063,0.007307803252399365,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
2,2026-04-17,SZ000100,-0.02257304451402429,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
3,2026-04-17,SZ000157,-0.060797477375269554,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
4,2026-04-17,SZ000166,-0.06498091198114476,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
5,2026-04-17,SZ000301,0.01468435569666206,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
6,2026-04-17,SZ000333,-0.009008525518766698,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
7,2026-04-17,SZ000338,-0.10614858840465388,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
8,2026-04-17,SZ000408,-0.1358252278237523,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
9,2026-04-17,SZ000425,-0.04772068220910184,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
10,2026-04-17,SZ000538,-0.04541573589937848,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
11,2026-04-17,SZ000568,-0.08353776496825316,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
12,2026-04-17,SZ000596,0.05943508320475928,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
13,2026-04-17,SZ000002,0.1538992833679105,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
14,2026-04-17,SZ000617,0.008787882378049743,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
15,2026-04-17,SZ000630,0.18912772310894532,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
16,2026-04-17,SZ000651,-0.10291281633085625,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
17,2026-04-17,SZ000661,0.01294850870182627,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
18,2026-04-17,SZ000708,-0.030921859593004745,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
19,2026-04-17,SZ000725,-0.042145555369389756,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
20,2026-04-17,SZ000768,0.12164162413040075,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
21,2026-04-17,SZ000776,0.11916601282664775,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
22,2026-04-17,SZ000786,-0.0035642283971835565,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
23,2026-04-17,SZ000792,0.04924092528951885,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
24,2026-04-17,SZ000807,0.11393867918340723,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
25,2026-04-17,SZ000858,-0.0527421195487565,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
26,2026-04-17,SZ000876,-0.10712667940055659,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
27,2026-04-17,SZ000625,-0.09886323999327772,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
28,2026-04-17,SZ000895,0.026353156558218467,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
29,2026-04-17,SZ000001,-0.02275161473121406,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
30,2026-04-17,SH688506,0.21895563993358386,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
31,2026-04-17,SH603369,-0.0862959747351966,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
32,2026-04-17,SH603392,0.02794294325206217,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
33,2026-04-17,SH603501,0.11673830579628101,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
34,2026-04-17,SH603799,-0.06157363151761981,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
35,2026-04-17,SH603893,0.08025708504633643,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
36,2026-04-17,SH603986,0.07761225844513721,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
37,2026-04-17,SH603993,0.20152610462938073,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260417_14,683425601c364ab19d6d35644e908d82,0.055,,,
